"","mod_name","beta","std","t.value","p.value","CI.Lower_95CI","CI.Upper_95CI","dependent","factor","p.corrected","Sig"
"112","vol.APARC.locc~KSADS.Depressive_symptoms_ever.p", 0.0283950438,0.03344602, 0.848981370,0.3963564811,-3.734000e-02, 9.413009e-02,"vol.APARC.locc","KSADS.Depressive_symptoms_ever.p",0.960403342,FALSE
"113","vol.APARC.lobfr~KSADS.Depressive_symptoms_ever.p",-0.0268074902,0.03118308,-0.859680506,0.3904365332,-8.809495e-02, 3.447997e-02,"vol.APARC.lobfr","KSADS.Depressive_symptoms_ever.p",0.960403342,FALSE
"114","vol.APARC.lingual~KSADS.Depressive_symptoms_ever.p",-0.0019054916,0.03835846,-0.049675920,0.9604033420,-7.729548e-02, 7.348450e-02,"vol.APARC.lingual","KSADS.Depressive_symptoms_ever.p",0.960403342,FALSE
"115","vol.APARC.mobfr~KSADS.Depressive_symptoms_ever.p",-0.0056587114,0.03146403,-0.179847006,0.8573560434,-6.749834e-02, 5.618092e-02,"vol.APARC.mobfr","KSADS.Depressive_symptoms_ever.p",0.960403342,FALSE
"116","vol.APARC.mdtm~KSADS.Depressive_symptoms_ever.p", 0.0461878838,0.03081253, 1.498996811,0.1345964871,-1.437129e-02, 1.067471e-01,"vol.APARC.mdtm","KSADS.Depressive_symptoms_ever.p",0.712441971,FALSE
"117","vol.APARC.parahpal~KSADS.Depressive_symptoms_ever.p",-0.0847521153,0.03371120,-2.514064081,0.0122932364,-1.510084e-01,-1.849588e-02,"vol.APARC.parahpal","KSADS.Depressive_symptoms_ever.p",0.417970039,TRUE
"118","vol.APARC.paracn~KSADS.Depressive_symptoms_ever.p", 0.0221300353,0.03476582, 0.636545760,0.5247540392,-4.619896e-02, 9.045903e-02,"vol.APARC.paracn","KSADS.Depressive_symptoms_ever.p",0.960403342,FALSE
"119","vol.APARC.parsopc~KSADS.Depressive_symptoms_ever.p",-0.0055767971,0.03594948,-0.155128740,0.8767914501,-7.623216e-02, 6.507857e-02,"vol.APARC.parsopc","KSADS.Depressive_symptoms_ever.p",0.960403342,FALSE
"120","vol.APARC.parsobis~KSADS.Depressive_symptoms_ever.p", 0.0082304802,0.03496782, 0.235372976,0.8140295177,-6.049553e-02, 7.695649e-02,"vol.APARC.parsobis","KSADS.Depressive_symptoms_ever.p",0.960403342,FALSE
"121","vol.APARC.parstgris~KSADS.Depressive_symptoms_ever.p", 0.0457932406,0.03787712, 1.208994709,0.2273185922,-2.865073e-02, 1.202372e-01,"vol.APARC.parstgris","KSADS.Depressive_symptoms_ever.p",0.858759126,FALSE
"122","vol.APARC.pericc~KSADS.Depressive_symptoms_ever.p", 0.0131707839,0.04014545, 0.328076606,0.7430108730,-6.573138e-02, 9.207295e-02,"vol.APARC.pericc","KSADS.Depressive_symptoms_ever.p",0.960403342,FALSE
"123","vol.APARC.postcn~KSADS.Depressive_symptoms_ever.p", 0.0058009537,0.03386758, 0.171283390,0.8640802219,-6.076263e-02, 7.236454e-02,"vol.APARC.postcn","KSADS.Depressive_symptoms_ever.p",0.960403342,FALSE
"124","vol.APARC.ptcate~KSADS.Depressive_symptoms_ever.p", 0.0223430969,0.03254352, 0.686560612,0.4927237864,-4.161817e-02, 8.630436e-02,"vol.APARC.ptcate","KSADS.Depressive_symptoms_ever.p",0.960403342,FALSE
"125","vol.APARC.precn~KSADS.Depressive_symptoms_ever.p",-0.0061543371,0.03255977,-0.189016612,0.8501675494,-7.014754e-02, 5.783887e-02,"vol.APARC.precn","KSADS.Depressive_symptoms_ever.p",0.960403342,FALSE
"126","vol.APARC.pc~KSADS.Depressive_symptoms_ever.p", 0.0141171700,0.03343995, 0.422164766,0.6731123742,-5.160596e-02, 7.984030e-02,"vol.APARC.pc","KSADS.Depressive_symptoms_ever.p",0.960403342,FALSE
"127","vol.APARC.rracate~KSADS.Depressive_symptoms_ever.p", 0.0315044239,0.03349694, 0.940516392,0.3474723315,-3.433071e-02, 9.733956e-02,"vol.APARC.rracate","KSADS.Depressive_symptoms_ever.p",0.960403342,FALSE
"128","vol.APARC.rrmdfr~KSADS.Depressive_symptoms_ever.p", 0.0101765530,0.03299861, 0.308393352,0.7579299910,-5.467916e-02, 7.503227e-02,"vol.APARC.rrmdfr","KSADS.Depressive_symptoms_ever.p",0.960403342,FALSE
"129","vol.APARC.sufr~KSADS.Depressive_symptoms_ever.p", 0.0603705763,0.03058937, 1.973579953,0.0490590640, 2.499953e-04, 1.204912e-01,"vol.APARC.sufr","KSADS.Depressive_symptoms_ever.p",0.712441971,TRUE
"130","vol.APARC.supl~KSADS.Depressive_symptoms_ever.p", 0.0099635797,0.03532335, 0.282067823,0.7780250387,-5.946119e-02, 7.938835e-02,"vol.APARC.supl","KSADS.Depressive_symptoms_ever.p",0.960403342,FALSE
"131","vol.APARC.sutm~KSADS.Depressive_symptoms_ever.p",-0.0036364486,0.03191118,-0.113955301,0.9093255617,-6.635492e-02, 5.908203e-02,"vol.APARC.sutm","KSADS.Depressive_symptoms_ever.p",0.960403342,FALSE
"132","vol.APARC.sm~KSADS.Depressive_symptoms_ever.p", 0.0125674729,0.03234926, 0.388493373,0.6978401550,-5.101200e-02, 7.614694e-02,"vol.APARC.sm","KSADS.Depressive_symptoms_ever.p",0.960403342,FALSE
"133","vol.APARC.frpole~KSADS.Depressive_symptoms_ever.p", 0.0100598306,0.03778933, 0.266208242,0.7902043916,-6.421159e-02, 8.433125e-02,"vol.APARC.frpole","KSADS.Depressive_symptoms_ever.p",0.960403342,FALSE
"134","vol.APARC.tmpole~KSADS.Depressive_symptoms_ever.p",-0.0551174369,0.03956232,-1.393180231,0.1642735353,-1.328735e-01, 2.263863e-02,"vol.APARC.tmpole","KSADS.Depressive_symptoms_ever.p",0.712441971,FALSE
"135","vol.APARC.trvtm~KSADS.Depressive_symptoms_ever.p", 0.0182138299,0.03721377, 0.489437918,0.6247772747,-5.492639e-02, 9.135405e-02,"vol.APARC.trvtm","KSADS.Depressive_symptoms_ever.p",0.960403342,FALSE
"136","vol.APARC.insula~KSADS.Depressive_symptoms_ever.p",-0.0097271779,0.03412002,-0.285087142,0.7757124424,-7.678691e-02, 5.733255e-02,"vol.APARC.insula","KSADS.Depressive_symptoms_ever.p",0.960403342,FALSE
"137","vol.ASEG.tp~KSADS.Depressive_symptoms_ever.p", 0.0057600075,0.03140219, 0.183426934,0.8545481189,-5.595809e-02, 6.747810e-02,"vol.ASEG.tp","KSADS.Depressive_symptoms_ever.p",0.970822001,FALSE
"138","vol.ASEG.caudate~KSADS.Depressive_symptoms_ever.p",-0.0014695866,0.04015449,-0.036598312,0.9708220010,-8.038952e-02, 7.745034e-02,"vol.ASEG.caudate","KSADS.Depressive_symptoms_ever.p",0.970822001,FALSE
"139","vol.ASEG.putamen~KSADS.Depressive_symptoms_ever.p",-0.0300347545,0.04225380,-0.710817823,0.4775763288,-1.130807e-01, 5.301117e-02,"vol.ASEG.putamen","KSADS.Depressive_symptoms_ever.p",0.716364493,FALSE
"140","vol.ASEG.pallidum~KSADS.Depressive_symptoms_ever.p",-0.0359826991,0.03551368,-1.013206609,0.3115221330,-1.057816e-01, 3.381616e-02,"vol.ASEG.pallidum","KSADS.Depressive_symptoms_ever.p",0.560739839,FALSE
"141","vol.ASEG.hpus~KSADS.Depressive_symptoms_ever.p",-0.0408352140,0.03601290,-1.133905153,0.2574559798,-1.116152e-01, 2.994481e-02,"vol.ASEG.hpus","KSADS.Depressive_symptoms_ever.p",0.560739839,FALSE
"142","vol.ASEG.amygdala~KSADS.Depressive_symptoms_ever.p",-0.0432360212,0.03522070,-1.227574076,0.2202677369,-1.124590e-01, 2.598701e-02,"vol.ASEG.amygdala","KSADS.Depressive_symptoms_ever.p",0.560739839,FALSE
"143","vol.ASEG.aa~KSADS.Depressive_symptoms_ever.p", 0.0024313755,0.03625790, 0.067057811,0.9465663486,-6.883017e-02, 7.369292e-02,"vol.ASEG.aa","KSADS.Depressive_symptoms_ever.p",0.970822001,FALSE
"144","vol.ASEG.vedc~KSADS.Depressive_symptoms_ever.p",-0.0616992185,0.03143070,-1.963023981,0.0502772445,-1.234733e-01, 7.491044e-05,"vol.ASEG.vedc","KSADS.Depressive_symptoms_ever.p",0.452495201,FALSE
"145","bl.vol.ASEG.subcorticalgv~KSADS.Depressive_symptoms_ever.p",-0.0334509744,0.02955742,-1.131728615,0.2583691889,-9.138245e-02, 2.448050e-02,"bl.vol.ASEG.subcorticalgv","KSADS.Depressive_symptoms_ever.p",0.560739839,FALSE
"146","dtifa_fx~KSADS.Depressive_symptoms_ever.p",-0.0364555766,0.04126638,-0.883420657,0.3775132154,-1.175694e-01, 4.465824e-02,"dtifa_fx","KSADS.Depressive_symptoms_ever.p",0.680442066,FALSE
"147","dtifa_cgc~KSADS.Depressive_symptoms_ever.p",-0.0502929787,0.04129659,-1.217848232,0.2239637616,-1.314662e-01, 3.088021e-02,"dtifa_cgc","KSADS.Depressive_symptoms_ever.p",0.680442066,FALSE
"148","dtifa_cgh~KSADS.Depressive_symptoms_ever.p",-0.0329984023,0.03986383,-0.827777953,0.4082652397,-1.113553e-01, 4.535854e-02,"dtifa_cgh","KSADS.Depressive_symptoms_ever.p",0.680442066,FALSE
"149","dtifa_cst~KSADS.Depressive_symptoms_ever.p",-0.0414778343,0.04046068,-1.025139338,0.3058861042,-1.210079e-01, 3.805228e-02,"dtifa_cst","KSADS.Depressive_symptoms_ever.p",0.680442066,FALSE
"150","dtifa_atr~KSADS.Depressive_symptoms_ever.p",-0.0417743067,0.03985855,-1.048063808,0.2952105128,-1.201209e-01, 3.657225e-02,"dtifa_atr","KSADS.Depressive_symptoms_ever.p",0.680442066,FALSE
"151","dtifa_unc~KSADS.Depressive_symptoms_ever.p",-0.0184043562,0.04072779,-0.451886934,0.6515831570,-9.845950e-02, 6.165079e-02,"dtifa_unc","KSADS.Depressive_symptoms_ever.p",0.814478946,FALSE
"152","dtifa_ilf~KSADS.Depressive_symptoms_ever.p", 0.0274967775,0.04264401, 0.644798051,0.5194092581,-5.632493e-02, 1.113185e-01,"dtifa_ilf","KSADS.Depressive_symptoms_ever.p",0.742013226,FALSE
"153","dtifa_ifo~KSADS.Depressive_symptoms_ever.p",-0.0374633208,0.04300372,-0.871164631,0.3841607632,-1.219921e-01, 4.706543e-02,"dtifa_ifo","KSADS.Depressive_symptoms_ever.p",0.680442066,FALSE
"154","dtifa_slf~KSADS.Depressive_symptoms_ever.p",-0.0531722574,0.04149385,-1.281449163,0.2007412828,-1.347332e-01, 2.838866e-02,"dtifa_slf","KSADS.Depressive_symptoms_ever.p",0.680442066,FALSE
"155","dtifa_tslf~KSADS.Depressive_symptoms_ever.p",-0.0210661164,0.04142313,-0.508559299,0.6113275532,-1.024880e-01, 6.035579e-02,"dtifa_tslf","KSADS.Depressive_symptoms_ever.p",0.814478946,FALSE
"156","dtifa_pslf~KSADS.Depressive_symptoms_ever.p",-0.0790554083,0.04052326,-1.950864763,0.0517361668,-1.587085e-01, 5.977193e-04,"dtifa_pslf","KSADS.Depressive_symptoms_ever.p",0.601292352,FALSE
"157","dtifa_scs~KSADS.Depressive_symptoms_ever.p",-0.0249551640,0.03855491,-0.647262985,0.5178145195,-1.007393e-01, 5.082893e-02,"dtifa_scs","KSADS.Depressive_symptoms_ever.p",0.742013226,FALSE
"158","dtifa_fscs~KSADS.Depressive_symptoms_ever.p",-0.0363553935,0.03836243,-0.947682217,0.3438348967,-1.117612e-01, 3.905037e-02,"dtifa_fscs","KSADS.Depressive_symptoms_ever.p",0.680442066,FALSE
"159","dtifa_pscs~KSADS.Depressive_symptoms_ever.p",-0.0125710699,0.03907727,-0.321697787,0.7478413169,-8.938192e-02, 6.423978e-02,"dtifa_pscs","KSADS.Depressive_symptoms_ever.p",0.830934797,FALSE
"160","dtifa_sifc~KSADS.Depressive_symptoms_ever.p", 0.0077413799,0.04153829, 0.186367318,0.8522464881,-7.390690e-02, 8.938966e-02,"dtifa_sifc","KSADS.Depressive_symptoms_ever.p",0.897101566,FALSE
"161","dtifa_ifsfc~KSADS.Depressive_symptoms_ever.p",-0.0004438890,0.03846207,-0.011540954,0.9907973223,-7.604551e-02, 7.515773e-02,"dtifa_ifsfc","KSADS.Depressive_symptoms_ever.p",0.990797322,FALSE
"162","dtifa_fxcut~KSADS.Depressive_symptoms_ever.p",-0.0134653732,0.03928263,-0.342781888,0.7319336358,-9.067989e-02, 6.374914e-02,"dtifa_fxcut","KSADS.Depressive_symptoms_ever.p",0.830934797,FALSE
"163","bl.dtifa_fmaj~KSADS.Depressive_symptoms_ever.p",-0.0456110206,0.04494384,-1.014844872,0.3107626501,-1.336993e-01, 4.247728e-02,"bl.dtifa_fmaj","KSADS.Depressive_symptoms_ever.p",0.680442066,FALSE
"164","bl.dtifa_fmin~KSADS.Depressive_symptoms_ever.p",-0.0553788930,0.04263345,-1.298954089,0.1946706452,-1.389389e-01, 2.818113e-02,"bl.dtifa_fmin","KSADS.Depressive_symptoms_ever.p",0.680442066,FALSE
"165","bl.dtifa_cc~KSADS.Depressive_symptoms_ever.p",-0.0787738850,0.04179165,-1.884919373,0.0601292352,-1.606840e-01, 3.136238e-03,"bl.dtifa_cc","KSADS.Depressive_symptoms_ever.p",0.601292352,FALSE
"166","dtimd_fx~KSADS.Depressive_symptoms_ever.p", 0.0117604447,0.04813563, 0.244318891,0.8071028783,-8.285567e-02, 1.063766e-01,"dtimd_fx","KSADS.Depressive_symptoms_ever.p",0.977464067,FALSE
"167","dtimd_cgc~KSADS.Depressive_symptoms_ever.p",-0.0542654412,0.03987433,-1.360911530,0.1742696903,-1.326430e-01, 2.411214e-02,"dtimd_cgc","KSADS.Depressive_symptoms_ever.p",0.977464067,FALSE
"168","dtimd_cgh~KSADS.Depressive_symptoms_ever.p", 0.0058575929,0.03860060, 0.151748741,0.8794578030,-7.001632e-02, 8.173151e-02,"dtimd_cgh","KSADS.Depressive_symptoms_ever.p",0.977464067,FALSE
"169","dtimd_cst~KSADS.Depressive_symptoms_ever.p",-0.0049756795,0.03945536,-0.126109099,0.8997057674,-8.252971e-02, 7.257835e-02,"dtimd_cst","KSADS.Depressive_symptoms_ever.p",0.977464067,FALSE
"170","dtimd_atr~KSADS.Depressive_symptoms_ever.p", 0.0066296282,0.04127702, 0.160613049,0.8724752151,-7.450510e-02, 8.776435e-02,"dtimd_atr","KSADS.Depressive_symptoms_ever.p",0.977464067,FALSE
"171","dtimd_unc~KSADS.Depressive_symptoms_ever.p", 0.0161472168,0.03883125, 0.415830442,0.6777459586,-6.018007e-02, 9.247450e-02,"dtimd_unc","KSADS.Depressive_symptoms_ever.p",0.977464067,FALSE
"172","dtimd_ilf~KSADS.Depressive_symptoms_ever.p", 0.0672856835,0.04389883, 1.532744454,0.1260899195,-1.900250e-02, 1.535739e-01,"dtimd_ilf","KSADS.Depressive_symptoms_ever.p",0.977464067,FALSE
"173","dtimd_ifo~KSADS.Depressive_symptoms_ever.p", 0.0518408237,0.04294727, 1.207080630,0.2280788545,-3.257698e-02, 1.362586e-01,"dtimd_ifo","KSADS.Depressive_symptoms_ever.p",0.977464067,FALSE
"174","dtimd_slf~KSADS.Depressive_symptoms_ever.p",-0.0012080372,0.04273945,-0.028265153,0.9774640672,-8.521734e-02, 8.280127e-02,"dtimd_slf","KSADS.Depressive_symptoms_ever.p",0.977464067,FALSE
"175","dtimd_tslf~KSADS.Depressive_symptoms_ever.p",-0.0141929038,0.04283470,-0.331341252,0.7405516014,-9.838943e-02, 7.000362e-02,"dtimd_tslf","KSADS.Depressive_symptoms_ever.p",0.977464067,FALSE
"176","dtimd_pslf~KSADS.Depressive_symptoms_ever.p", 0.0128342786,0.04221827, 0.303998202,0.7612794538,-7.015058e-02, 9.581914e-02,"dtimd_pslf","KSADS.Depressive_symptoms_ever.p",0.977464067,FALSE
"177","dtimd_scs~KSADS.Depressive_symptoms_ever.p",-0.0097085602,0.04242057,-0.228864458,0.8190853981,-9.309106e-02, 7.367393e-02,"dtimd_scs","KSADS.Depressive_symptoms_ever.p",0.977464067,FALSE
"178","dtimd_fscs~KSADS.Depressive_symptoms_ever.p",-0.0012807896,0.04223435,-0.030325779,0.9758216083,-8.429725e-02, 8.173567e-02,"dtimd_fscs","KSADS.Depressive_symptoms_ever.p",0.977464067,FALSE
"179","dtimd_pscs~KSADS.Depressive_symptoms_ever.p",-0.0140085453,0.04349492,-0.322073130,0.7475571576,-9.950280e-02, 7.148571e-02,"dtimd_pscs","KSADS.Depressive_symptoms_ever.p",0.977464067,FALSE
"180","dtimd_sifc~KSADS.Depressive_symptoms_ever.p", 0.0034015258,0.03852315, 0.088298227,0.9296816340,-7.232015e-02, 7.912320e-02,"dtimd_sifc","KSADS.Depressive_symptoms_ever.p",0.977464067,FALSE
"181","dtimd_ifsfc~KSADS.Depressive_symptoms_ever.p", 0.0064118303,0.04200312, 0.152651287,0.8787464100,-7.615012e-02, 8.897378e-02,"dtimd_ifsfc","KSADS.Depressive_symptoms_ever.p",0.977464067,FALSE
"182","dtimd_fxcut~KSADS.Depressive_symptoms_ever.p", 0.0197235907,0.04580280, 0.430619731,0.6669652616,-7.030708e-02, 1.097543e-01,"dtimd_fxcut","KSADS.Depressive_symptoms_ever.p",0.977464067,FALSE
"183","bl.dtimd_fmaj~KSADS.Depressive_symptoms_ever.p",-0.0116854872,0.04628736,-0.252455231,0.8008124223,-1.024071e-01, 7.903608e-02,"bl.dtimd_fmaj","KSADS.Depressive_symptoms_ever.p",0.977464067,FALSE
"184","bl.dtimd_fmin~KSADS.Depressive_symptoms_ever.p", 0.0233921730,0.04599112, 0.508623734,0.6112824172,-6.674876e-02, 1.135331e-01,"bl.dtimd_fmin","KSADS.Depressive_symptoms_ever.p",0.977464067,FALSE
"185","bl.dtimd_cc~KSADS.Depressive_symptoms_ever.p", 0.0408970428,0.04634844, 0.882382320,0.3780736255,-4.994423e-02, 1.317383e-01,"bl.dtimd_cc","KSADS.Depressive_symptoms_ever.p",0.977464067,FALSE
